doc_id,zitiert
290017949,1
290017956,1
290017966,1
290017967,1
290017969,1
290017977,1
290017982,1
290017988,1
290018000,1
290018001,1
290018012,1
290018016,1
290018019,1
290018023,1
290018025,1
290018033,1
290018037,1
290018041,1
290018044,1
290018052,1
290018058,1
290018060,1
290018063,1
290018072,1
290018074,1
290018077,1
290018082,1
290018084,1
290018086,1
290018087,1
290018089,1
290018092,1
290018096,1
290018098,1
290018103,1
290018108,1
290018113,1
290018115,1
290018119,1
290018123,1
290018129,1
290018146,1
290018150,1
290018153,1
290018157,1
290018161,1
290018183,1
290018186,1
290018191,1
290018193,1
290018194,1
290018195,1
290018204,1
290018210,1
290018212,1
290018622,1
290018635,1
290018651,1
290018662,1
290018666,1
290018712,1
290018913,1
290019345,1
290019352,1
290019356,1
290019392,1
290019400,1
290020261,1
290020402,1
290020801,1
290021334,1
290021528,1
290021885,1
290022478,1
290022572,1
290023604,1
290023611,1
290023811,1
290024223,1
290024224,1
290024238,1
290024240,1
290024386,1
290026163,1
290026237,1
290026642,1
290027485,1
290027498,1
290027550,1
290027622,1
290027834,1
290027843,1
290027844,1
290027846,1
290027847,1
290027854,1
290027871,1
290027905,1
290027910,1
290027911,1
290027925,1
290027932,1
290027975,1
290027993,1
290028020,1
290028030,1
290028035,1
290028057,1
290028060,1
290028074,1
290028080,1
290028085,1
290028121,1
290028136,1
290028160,1
290028163,1
290028183,1
290028184,1
290028195,1
290028373,1
290028941,1
290029043,1
290029106,1
290029251,1
290029383,1
290029401,1
290029872,1
290029876,1
290031368,1
290031567,1
290031570,1
290031583,1
290031591,1
290031606,1
290031638,1
290031648,1
290031652,1
290031659,1
290031677,1
290031689,1
290031696,1
290031700,1
290031707,1
290031718,1
290031723,1
290031726,1
290031734,1
290031741,1
290031747,1
290031749,1
290031752,1
290031758,1
290031761,1
290031768,1
290031776,1
290031778,1
290031783,1
290031798,1
290031806,1
290031827,1
290031828,1
290031833,1
290031841,1
290031850,1
290031870,1
290031874,1
290031877,1
290031884,1
290031893,1
290031907,1
290031914,1
290031918,1
290031926,1
290031929,1
290031935,1
290031936,1
290031939,1
290031963,1
290031977,1
290031980,1
290031985,1
290031989,1
290031995,1
290032014,1
290032054,1
290032059,1
290032070,1
290032096,1
290032101,1
290032127,1
290032141,1
290032168,1
290032174,1
290032191,1
290032215,1
290032231,1
290032524,1
290032649,1
290035514,1
290035515,1
290035530,1
290036058,1
290036071,1
290036090,1
290036107,1
290036109,1
290036113,1
290036146,1
290036149,1
290036293,1
290037332,1
290037509,1
290037539,1
290037645,1
290037666,1
290037676,1
290037900,1
290038047,1
290038051,1
290038061,1
290038116,1
290038418,1
290038481,1
290038489,1
290038748,1
290038864,1
290039062,1
290039144,1
290039146,1
290039178,1
290039227,1
290039261,1
290039324,1
290039327,1
290039393,1
290039461,1
290039710,1
290039722,1
290039787,1
290039840,1
290039857,1
290039927,1
290039939,1
290039982,1
290040050,1
290040165,1
290040261,1
290040388,1
290040397,1
290040487,1
290040545,1
290040555,1
290040650,1
290040651,1
290040706,1
290040752,1
290040816,1
290040900,1
290040902,1
290041189,1
290043569,1
290043735,1
290043749,1
290044668,1
290044790,1
290045,1
290045235,1
290045439,1
290045449,1
290045472,1
290045474,1
290045479,1
290045481,1
290045490,1
290045520,1
290045526,1
290045541,1
290045552,1
290045727,1
290045731,1
290046040,1
290046252,1
290046605,1
290046646,1
290046651,1
290046692,1
290046742,1
290046807,1
290046863,1
290046881,1
290046915,1
290046916,1
290047480,1
290048259,1
290048588,1
290049127,1
290049131,1
290049154,1
290049368,1
290049538,1
290049545,1
290049567,1
290049568,1
290049571,1
290049580,1
290049588,1
290050183,1
290050408,1
290050435,1
290050455,1
290051133,1
290051136,1
290051141,1
290051146,1
290051147,1
290051149,1
290051180,1
290051188,1
290051196,1
290051201,1
290051202,1
290051212,1
290051217,1
290051240,1
290051253,1
290051530,1
290051791,1
290052730,1
290052746,1
290052762,1
290052818,1
290052820,1
290052854,1
290052890,1
290052898,1
290052914,1
290052915,1
290052916,1
290052921,1
290052922,1
290052923,1
290052924,1
290052925,1
290052945,1
290052949,1
290052952,1
290052955,1
290052960,1
290052961,1
290052964,1
290052966,1
290052973,1
290052975,1
290052976,1
290052978,1
290052983,1
290052985,1
290052988,1
290052995,1
290052996,1
290052998,1
290053003,1
290053008,1
290053012,1
290053014,1
290053018,1
290053020,1
290053021,1
290053024,1
290053028,1
290053032,1
290053033,1
290053036,1
290053037,1
290053038,1
290053041,1
290053048,1
290053052,1
290053060,1
290053064,1
290053069,1
290053070,1
290053072,1
290053074,1
290053082,1
290053091,1
290053097,1
290053106,1
290053109,1
290053110,1
290053112,1
290053113,1
290053116,1
290053119,1
290053123,1
290053126,1
290053129,1
290053131,1
290053134,1
290053137,1
290053140,1
290053143,1
290053146,1
290053150,1
290053155,1
290053163,1
290053164,1
290053170,1
290053171,1
290053178,1
290053182,1
290053187,1
290053390,1
290053395,1
290053400,1
290053412,1
290053460,1
290053462,1
290053470,1
290053485,1
290053495,1
290053498,1
290053501,1
290053504,1
290053509,1
290053511,1
290053521,1
290053525,1
290053530,1
290053537,1
290053540,1
290053547,1
290053571,1
290053573,1
290053577,1
290053586,1
290053589,1
290053591,1
290053594,1
290053603,1
290053606,1
290053612,1
290053620,1
290053636,1
290053641,1
290053642,1
290053647,1
290053650,1
290053655,1
290053669,1
290053670,1
290053679,1
290053682,1
290053684,1
290053698,1
290053699,1
290053704,1
290053708,1
290053711,1
290053723,1
290053736,1
290053739,1
290053740,1
290053757,1
290053768,1
290053781,1
290053790,1
290053793,1
290053798,1
290053802,1
290053817,1
290053823,1
290053826,1
290053827,1
290053843,1
290053889,1
290053901,1
290053908,1
290053912,1
290053916,1
290053919,1
290053952,1
290053965,1
290053968,1
290053969,1
290053976,1
290053980,1
290053984,1
290053990,1
290053999,1
290054009,1
290054019,1
290054021,1
290054022,1
290054026,1
290054029,1
290054030,1
290054031,1
290054038,1
290054039,1
290054040,1
290054041,1
290054042,1
290054048,1
290054050,1
290054051,1
290054055,1
290054056,1
290054059,1
290054060,1
290054061,1
290054063,1
290054065,1
290054066,1
290054067,1
290054069,1
290054070,1
290054073,1
290054074,1
290054077,1
290054079,1
290054081,1
290054082,1
290054083,1
290054098,1
290054099,1
290054102,1
290054105,1
290054106,1
290054108,1
290054114,1
290054115,1
290054123,1
290054126,1
290054129,1
290054131,1
290054133,1
290054135,1
290054137,1
290054142,1
290054144,1
290054153,1
290054154,1
290054156,1
290054161,1
290054171,1
290054175,1
290054177,1
290054182,1
290054183,1
290054198,1
290054199,1
290054207,1
290054210,1
290054211,1
290054217,1
290054224,1
290054229,1
290054232,1
290054239,1
290054245,1
290054248,1
290054249,1
290054253,1
290054260,1
290054267,1
290054272,1
290054275,1
290054280,1
290054287,1
290054293,1
290054309,1
290054317,1
290054322,1
290054324,1
290054329,1
290054331,1
290054340,1
290054344,1
290054351,1
290054352,1
290054353,1
290054359,1
290054367,1
290054369,1
290054370,1
290054378,1
290054386,1
290054391,1
290054392,1
290054394,1
290054395,1
290054401,1
290054402,1
290054407,1
290054418,1
290054424,1
290054429,1
290054431,1
290054433,1
290054435,1
290054437,1
290054438,1
290054448,1
290054470,1
290054475,1
290054479,1
290054484,1
290054486,1
290054488,1
290054493,1
290054495,1
290054498,1
290054511,1
290054531,1
290054533,1
290054543,1
290054548,1
290054557,1
290054561,1
290054581,1
290054588,1
290054601,1
290054607,1
290054621,1
290054624,1
290054627,1
290054635,1
290054639,1
290054640,1
290054641,1
290054646,1
290054648,1
290054654,1
290054655,1
290054658,1
290054667,1
290054672,1
290054673,1
290054675,1
290054677,1
290054680,1
290054705,1
290054712,1
290054713,1
290054717,1
290054721,1
290054723,1
290054727,1
290054728,1
290054730,1
290054731,1
290054733,1
290054740,1
290054746,1
290054747,1
290054750,1
290054751,1
290054752,1
290054753,1
290054754,1
290054760,1
290054765,1
290054768,1
290054771,1
290054774,1
290054775,1
290054777,1
290054782,1
290054794,1
290054795,1
290054797,1
290054798,1
290054804,1
290054806,1
290054811,1
290054813,1
290054830,1
290054846,1
290054851,1
290054853,1
290054856,1
290054859,1
290054863,1
290054864,1
290054865,1
290054866,1
290054877,1
290054884,1
290054888,1
290054891,1
290054897,1
290054915,1
290054920,1
290054924,1
290054927,1
290054931,1
290054940,1
290054945,1
290054970,1
290054995,1
290055000,1
290055003,1
290055005,1
290055017,1
290055018,1
290055021,1
290055023,1
290055033,1
290055040,1
290055046,1
290055063,1
290055065,1
290055066,1
290055081,1
290055085,1
290055094,1
290055103,1
290055104,1
290055105,1
290055108,1
290055116,1
290055125,1
290055132,1
290055139,1
290055147,1
290055158,1
290055165,1
290055167,1
290055176,1
290055180,1
290055187,1
290055196,1
290055207,1
290055212,1
290055219,1
290055226,1
290055230,1
290055245,1
290055262,1
290055272,1
290055279,1
290055303,1
290055316,1
290055318,1
290055323,1
290055327,1
290055331,1
290055343,1
290055360,1
290055372,1
290055374,1
290055376,1
290055534,1
290055611,1
290055612,1
290055617,1
290055666,1
290055672,1
290055695,1
290055697,1
290055707,1
290055717,1
290055787,1
290055792,1
290055810,1
290055819,1
290055821,1
290055823,1
290055848,1
290055858,1
290056045,1
290056046,1
290056082,1
290056093,1
290056432,1
290056459,1
290056464,1
290056468,1
290056469,1
290056475,1
290056478,1
290056480,1
290056481,1
290056491,1
290056496,1
290056517,1
290056529,1
290056534,1
290056550,1
290056553,1
290056593,1
290056610,1
290056611,1
290056612,1
290056613,1
290056615,1
290056618,1
290056624,1
290056627,1
290056635,1
290056637,1
290056638,1
290056640,1
290056644,1
290056663,1
290056664,1
290056694,1
290056710,1
290056711,1
290056712,1
290056715,1
290056721,1
290056724,1
290056726,1
290056727,1
290056730,1
290056734,1
290056735,1
290056736,1
290056737,1
290056742,1
290056753,1
290056754,1
290056755,1
290056756,1
290056757,1
290056764,1
290056776,1
290056779,1
290056780,1
290056781,1
290056782,1
290056783,1
290056784,1
290056790,1
290056791,1
290056792,1
290056798,1
290056799,1
290056803,1
290056804,1
290056809,1
290056810,1
290056812,1
290056814,1
290056821,1
290056858,1
290056875,1
290056885,1
290056891,1
290056894,1
290056897,1
290056901,1
290056904,1
290056907,1
290056908,1
290056911,1
290056912,1
290056914,1
290056922,1
290056923,1
290056949,1
290056974,1
290056977,1
290056981,1
290056984,1
290057002,1
290057012,1
290057034,1
290057038,1
290057047,1
290057052,1
290057123,1
290057134,1
290057136,1
290057140,1
290057141,1
290057145,1
290057146,1
290057151,1
290057153,1
290057155,1
290057160,1
290057162,1
290057164,1
290057167,1
290057171,1
290057176,1
290057182,1
290057184,1
290057187,1
290057194,1
290057197,1
290057200,1
290057204,1
290057207,1
290057208,1
290057209,1
290057210,1
290057211,1
290057212,1
290057216,1
290057242,1
290057249,1
290057255,1
290057264,1
290057272,1
290057274,1
290057280,1
290057284,1
290057299,1
290057355,1
290057379,1
290057398,1
290057433,1
290057437,1
290057447,1
290057503,1
290057504,1
290057505,1
290057507,1
290057509,1
290057514,1
290057516,1
290057548,1
290057582,1
290057595,1
290057609,1
290057615,1
290057625,1
290057626,1
290057668,1
290057674,1
290057677,1
290057679,1
290057695,1
290057697,1
290057702,1
290057836,1
290057854,1
290057858,1
290057866,1
290057869,1
290057882,1
290057921,1
290057928,1
290057932,1
290057933,1
290057958,1
290057959,1
290057960,1
290057962,1
290057968,1
290057971,1
290057975,1
290057985,1
290058198,1
290058201,1
290058204,1
290058209,1
290058210,1
290058217,1
290058221,1
290058222,1
290058241,1
290058301,1
290058308,1
290058428,1
290058430,1
290058440,1
290058442,1
290058446,1
290058451,1
290058464,1
290058466,1
290058467,1
290058473,1
290058474,1
290058476,1
290058477,1
290058483,1
290058492,1
290058493,1
290058497,1
290058504,1
290058557,1
290058730,1
290058731,1
290058733,1
290058734,1
290058743,1
290058748,1
290058760,1
290058766,1
290058772,1
290058789,1
290058804,1
290058855,1
290058874,1
290059106,1
290059109,1
290059113,1
290059116,1
290059130,1
290059140,1
290059141,1
290059144,1
290059155,1
290059156,1
290059158,1
290059160,1
290059165,1
290059166,1
290059167,1
290059169,1
290059171,1
290059179,1
290059198,1
290059278,1
290059281,1
290059282,1
290059287,1
290059296,1
290059335,1
290059347,1
290059586,1
290059590,1
290059592,1
290059596,1
290059628,1
290059629,1
290059631,1
290059639,1
290059650,1
290059656,1
290059659,1
290059661,1
290059988,1
290060118,1
290060126,1
290060148,1
29006015,1
290060150,1
29006016,1
290060168,1
290060202,1
290060206,1
290060213,1
290060249,1
290060279,1
290060299,1
290060366,1
290060482,1
290060489,1
290060546,1
290060561,1
290060572,1
290060580,1
290060584,1
290060601,1
290060608,1
290060635,1
290060927,1
290061143,1
290061146,1
290061164,1
290061219,1
290061252,1
290061253,1
290061255,1
290061275,1
290061278,1
290061299,1
290061306,1
290061312,1
290061314,1
290061317,1
290061330,1
290061380,1
290061402,1
290061416,1
290061418,1
290061424,1
290061437,1
290061550,1
290061570,1
290061597,1
290061601,1
290061603,1
290061604,1
290061636,1
290061691,1
290061730,1
290061748,1
290061750,1
290062655,1
290062809,1
290062948,1
290063165,1
290063439,1
290063442,1
290063560,1
290063664,1
290063690,1
290063737,1
290063910,1
290063917,1
290064116,1
290064130,1
290064219,1
290064289,1
290064297,1
290064380,1
290064539,1
290064543,1
290064728,1
290064734,1
290064753,1
290064768,1
290064835,1
290064842,1
290064861,1
290064873,1
290064917,1
290065127,1
290065130,1
290065136,1
290065149,1
290065158,1
290065196,1
290065198,1
290065199,1
290065215,1
290065239,1
290065257,1
290065315,1
290065371,1
290065387,1
290065415,1
290065417,1
290065557,1
290065577,1
290065587,1
290065663,1
290065667,1
290065699,1
290065781,1
290065785,1
290065851,1
290065941,1
290065959,1
290065977,1
290065994,1
290066004,1
290066022,1
290066062,1
290066084,1
290066096,1
290066107,1
290066112,1
290066113,1
290066114,1
290066126,1
290066134,1
290066152,1
290066164,1
290066166,1
290066175,1
290066193,1
290066207,1
290066216,1
290066222,1
290066229,1
290066288,1
290066334,1
290066363,1
290066477,1
290066511,1
290066518,1
290066546,1
290066561,1
290066565,1
290066611,1
290066624,1
290066626,1
290066640,1
290066659,1
290066674,1
290066711,1
290066874,1
290066971,1
290067037,1
290067042,1
290067046,1
290067063,1
290067151,1
290067186,1
290067209,1
290067218,1
290067248,1
290067250,1
290067292,1
290067296,1
290067373,1
290067404,1
290067411,1
290067421,1
290067423,1
290067445,1
290067458,1
290067461,1
290067467,1
290067483,1
290067510,1
290067511,1
290067513,1
290067514,1
290067519,1
290067541,1
290067575,1
290067588,1
290067595,1
290067608,1
290067621,1
290067649,1
290067652,1
290067656,1
290067661,1
290067676,1
290067677,1
290067779,1
290067797,1
290067811,1
290067817,1
290067829,1
290067843,1
290067871,1
290067886,1
290067923,1
290067930,1
290067961,1
290068011,1
290068015,1
290068040,1
290068043,1
290068057,1
290068059,1
290068092,1
290068104,1
290068119,1
290068125,1
290068167,1
290068309,1
290068312,1
290068333,1
290068365,1
290068368,1
290068466,1
290068475,1
290068476,1
290068489,1
290068554,1
290068560,1
290068587,1
290068590,1
290068595,1
290068639,1
290068765,1
290068834,1
290068867,1
290068871,1
290068875,1
290068879,1
290068885,1
290068886,1
290068951,1
290068960,1
290068966,1
290068997,1
290069002,1
290069085,1
290069268,1
290069277,1
290069286,1
290069332,1
290069414,1
290069415,1
290069437,1
290069520,1
290069877,1
290069885,1
290069898,1
290069912,1
290069931,1
290069963,1
290069973,1
290070126,1
290070180,1
290070187,1
290070206,1
290070235,1
290070266,1
290070320,1
290070394,1
290070573,1
290070684,1
290070826,1
290070881,1
290071013,1
290071229,1
290071234,1
290071269,1
290071296,1
290071326,1
290071328,1
290071335,1
290071342,1
290071352,1
290071619,1
290071640,1
290071661,1
290072128,1
290072149,1
290072182,1
290072183,1
290072212,1
290072224,1
290072230,1
290072238,1
290072247,1
290072252,1
290072256,1
290072327,1
290072328,1
290072337,1
290072354,1
290072388,1
290072429,1
290072435,1
290072477,1
290072478,1
290072517,1
290072622,1
290072624,1
290072629,1
290072635,1
290072644,1
290072647,1
290072702,1
290072725,1
290072728,1
290072739,1
290072800,1
290072802,1
290072808,1
290072834,1
290072868,1
290072870,1
290072871,1
290072878,1
290072880,1
290072901,1
290072907,1
290072918,1
290072925,1
290072926,1
290072927,1
290072936,1
290072956,1
290072957,1
290072962,1
290072970,1
290072974,1
290072978,1
290072981,1
290072988,1
290072995,1
290073001,1
290073004,1
290073012,1
290073014,1
290073022,1
290073025,1
290073027,1
290073042,1
290073073,1
290073075,1
290073079,1
290073116,1
290073220,1
290074130,1
290074532,1
290074563,1
290074734,1
290075990,1
290076438,1
290076723,1
290077929,1
290078000,1
290078363,1
290080,1
290081180,1
290081244,1
290081283,1
290081347,1
290081456,1
290081602,1
290081654,1
290081750,1
290081785,1
290081833,1
290081854,1
290081873,1
290081906,1
290081944,1
290081945,1
290081948,1
290081951,1
290081953,1
290081956,1
290081959,1
290081963,1
290081964,1
290081967,1
290081969,1
290081972,1
290081973,1
290081981,1
290081985,1
290081988,1
290081990,1
290081993,1
290082001,1
290082006,1
290082007,1
290082012,1
290082017,1
290082020,1
290082021,1
290082025,1
290082027,1
290082028,1
290082031,1
290082033,1
290082035,1
290082038,1
290082040,1
290082042,1
290082044,1
290082046,1
290082048,1
290082051,1
290082052,1
290082059,1
290082060,1
290082063,1
290082065,1
290082068,1
290082069,1
290082073,1
290082077,1
290082082,1
290082086,1
290082088,1
290082097,1
290082102,1
290082104,1
290082108,1
290082110,1
290082111,1
290082113,1
290082116,1
290082120,1
290082121,1
290082125,1
290082126,1
290082127,1
290082129,1
290082134,1
290082135,1
290082136,1
290082140,1
290082143,1
290082145,1
290082146,1
290082147,1
290082149,1
290082150,1
290082151,1
290082153,1
290082156,1
290082160,1
290082161,1
290082163,1
290082164,1
290082166,1
290082167,1
290082171,1
290082177,1
290082179,1
290082181,1
290082186,1
290082187,1
290082189,1
290082190,1
290082191,1
290082193,1
290082196,1
290082202,1
290082205,1
290082209,1
290082216,1
290082218,1
290082222,1
290082223,1
290082226,1
290082227,1
290082229,1
290082232,1
290082233,1
290082235,1
290082299,1
290082302,1
290082305,1
290082313,1
290082315,1
290082317,1
290082323,1
290082331,1
290082333,1
290082348,1
290082351,1
290082354,1
290082362,1
290082368,1
290082380,1
290082390,1
290082402,1
290082407,1
290082408,1
290082416,1
290082417,1
290082420,1
290082421,1
290082425,1
290082431,1
290082435,1
290082437,1
290082438,1
290082443,1
290082444,1
290082445,1
290082448,1
290082449,1
290082453,1
290082458,1
290082462,1
290082463,1
290082467,1
290082469,1
290082471,1
290082472,1
290082473,1
290082478,1
290082480,1
290082485,1
290082487,1
290082489,1
290082490,1
290082493,1
290082495,1
290082498,1
290082501,1
290082503,1
290082505,1
290082507,1
290082508,1
290082509,1
290082511,1
290082514,1
290082516,1
290082517,1
290082519,1
290082520,1
290082523,1
290082527,1
290082533,1
290082538,1
290082540,1
290082541,1
290082543,1
290082544,1
290082549,1
290082556,1
290082558,1
290082574,1
290082583,1
290082586,1
290082591,1
290082620,1
290082643,1
290082651,1
290082657,1
290082662,1
290082676,1
290082686,1
290082692,1
290082710,1
290082729,1
290082741,1
290082744,1
290082756,1
290082763,1
290082774,1
290082788,1
290082790,1
290082805,1
290082830,1
290082842,1
290082844,1
290082852,1
290082858,1
290082863,1
290082880,1
290082893,1
290082899,1
290082901,1
290082904,1
290082911,1
290082919,1
290082923,1
290082936,1
290082940,1
290082951,1
290082956,1
290082972,1
290082976,1
290082984,1
290082997,1
290083008,1
290083017,1
290083019,1
290083021,1
290083023,1
290083032,1
290083038,1
290083041,1
290083049,1
290083050,1
290083054,1
290083056,1
290083058,1
290083067,1
290083071,1
290083079,1
290083082,1
290083087,1
290083090,1
290083097,1
290083116,1
290083120,1
290083122,1
290083128,1
290083139,1
290083145,1
290083154,1
290083162,1
290083164,1
290083171,1
290083176,1
290083185,1
290083213,1
290083227,1
290083309,1
290083384,1
290083389,1
290083413,1
290083414,1
290083422,1
290083426,1
290083433,1
290083528,1
290083600,1
290083871,1
290084079,1
290084680,1
290084689,1
290084967,1
290085292,1
290086035,1
290086047,1
290086666,1
290086673,1
290086882,1
290086900,1
290086912,1
290086965,1
290086969,1
290086971,1
290086974,1
290086977,1
290086980,1
290087009,1
290087030,1
290087057,1
290087083,1
290087138,1
290087342,1
290087380,1
290087475,1
290087568,1
290087687,1
290087689,1
290087693,1
290087695,1
290087716,1
290087717,1
290087734,1
290087742,1
290087747,1
290087766,1
290087769,1
290087774,1
290087776,1
290087794,1
290087805,1
290087808,1
290087811,1
290087828,1
290087838,1
290087856,1
290087857,1
290087904,1
290087921,1
290087923,1
290087982,1
290088132,1
290088151,1
290088394,1
290088400,1
290088403,1
290088412,1
290088431,1
290088452,1
290088475,1
290088477,1
290088479,1
290088501,1
290088504,1
290088513,1
290088521,1
290088526,1
290088528,1
290088529,1
290088532,1
290088549,1
290088554,1
290088557,1
290088559,1
290088560,1
290088562,1
290088563,1
290088574,1
290088575,1
290088576,1
290088578,1
290088579,1
290088580,1
290088582,1
290088583,1
290088584,1
290088585,1
290088586,1
290088587,1
290088593,1
290088598,1
290088601,1
290088606,1
290088608,1
290088609,1
290088631,1
290088653,1
290088658,1
290088677,1
290088683,1
290088685,1
290088691,1
290088694,1
290088696,1
290088703,1
290088719,1
290088803,1
290088909,1
290088930,1
290088947,1
290088950,1
290089014,1
290089016,1
290089019,1
290089027,1
290089034,1
290089040,1
290089065,1
290089207,1
290089397,1
290089399,1
290089411,1
290089412,1
290089469,1
290089484,1
290089485,1
290089488,1
290089503,1
290089509,1
290089510,1
290089534,1
290089537,1
290089538,1
290089547,1
290089548,1
290089552,1
290089559,1
290089560,1
290089569,1
290089590,1
290089602,1
290089603,1
290089642,1
290089765,1
290089768,1
290089773,1
290089774,1
290089787,1
290089789,1
290089792,1
290089795,1
290089796,1
290089797,1
290089798,1
290089800,1
290089801,1
290089803,1
290089808,1
290089824,1
290089827,1
290089828,1
290089829,1
290089830,1
290089831,1
290089835,1
290089840,1
290089844,1
290089855,1
290089861,1
290089866,1
290089871,1
290089873,1
290089876,1
290089886,1
290089890,1
290089892,1
290089893,1
290089894,1
290089895,1
290089896,1
290089898,1
290089901,1
290089902,1
290089903,1
290089905,1
290089906,1
290089908,1
290089909,1
290089912,1
290089916,1
290089917,1
290089919,1
290089923,1
290089924,1
290089926,1
290089927,1
290089930,1
290089931,1
290089932,1
290089936,1
290089937,1
290089939,1
290089940,1
290089942,1
290089947,1
290089949,1
290089950,1
290089954,1
290089955,1
290089957,1
290089960,1
290089962,1
290089964,1
290089966,1
290089968,1
290089970,1
290089971,1
290089975,1
290089979,1
290089983,1
290089985,1
290089987,1
290089988,1
290089994,1
290089995,1
290089998,1
290090001,1
290090002,1
290090043,1
290090080,1
290090084,1
290090085,1
290090086,1
290090087,1
290090111,1
290090117,1
290090132,1
290090170,1
290090177,1
290090180,1
290090200,1
290090204,1
290090206,1
290090208,1
290090210,1
290090211,1
290090214,1
290090216,1
290090217,1
290090218,1
290090219,1
290090222,1
290090223,1
290090225,1
290090227,1
290090228,1
290090243,1
290090248,1
290090249,1
290090250,1
290090251,1
290090252,1
290090255,1
290090264,1
290090270,1
290090276,1
290090289,1
290090292,1
290090296,1
290090305,1
290090309,1
290090310,1
290090311,1
290090312,1
290090314,1
290090315,1
290090323,1
290090355,1
290090364,1
290090365,1
290090368,1
290090416,1
290090446,1
290090453,1
290090463,1
290090491,1
290090492,1
290090497,1
290090499,1
290090510,1
290090512,1
290090515,1
290090516,1
290090517,1
290090520,1
290090522,1
290090523,1
290090524,1
290090526,1
290090528,1
290090529,1
290090533,1
290090537,1
290090548,1
290090570,1
290090584,1
290090604,1
290090627,1
290090632,1
290090635,1
290090653,1
290090663,1
290090665,1
290090679,1
290090682,1
290090693,1
290090715,1
290090716,1
290090718,1
290090727,1
290090731,1
290090736,1
290090777,1
290090779,1
290090789,1
290090797,1
290090815,1
290090817,1
290090818,1
290090830,1
290090864,1
290090876,1
290090881,1
290090888,1
290090890,1
290090892,1
290090893,1
290090894,1
290090896,1
290090899,1
290090911,1
290090913,1
290090918,1
290090923,1
290090934,1
290090937,1
290090943,1
290090945,1
290090948,1
290090954,1
290090957,1
290090960,1
290090974,1
290090977,1
290090978,1
290090984,1
290090986,1
290090988,1
290090990,1
290090991,1
290090992,1
290091001,1
290091005,1
290091007,1
290091009,1
290091014,1
290091021,1
290091029,1
290091036,1
290091037,1
290091040,1
290091043,1
290091044,1
290091047,1
290091048,1
290091053,1
290091054,1
290091056,1
290091057,1
290091058,1
290091060,1
290091061,1
290091065,1
290091068,1
290091074,1
290091075,1
290091077,1
290091090,1
290091096,1
290091098,1
290091101,1
290091103,1
290091106,1
290091107,1
290091108,1
290091109,1
290091110,1
290091111,1
290091114,1
290091117,1
290091119,1
290091123,1
290091124,1
290091133,1
290091134,1
290091135,1
290091136,1
290091138,1
290091141,1
290091143,1
290091153,1
290091154,1
290091156,1
290091158,1
290091165,1
290091167,1
290091174,1
290091176,1
290091186,1
290091188,1
290091190,1
290091192,1
290091216,1
290091219,1
290091223,1
290091239,1
290091242,1
290091248,1
290091249,1
290091251,1
290091252,1
290091253,1
290091254,1
290091258,1
290091266,1
290091268,1
290091272,1
290091277,1
290091279,1
290091284,1
290091285,1
290091287,1
290091302,1
290091305,1
290091307,1
290091308,1
290091312,1
290091314,1
290091319,1
290091321,1
290091324,1
290091326,1
290091330,1
290091331,1
290091332,1
290091333,1
290091335,1
290091337,1
290091340,1
290091346,1
290091347,1
290091350,1
290091361,1
290091368,1
290091373,1
290091375,1
290091378,1
290091380,1
290091381,1
290091382,1
290091384,1
290091388,1
290091389,1
290091392,1
290091394,1
290091396,1
290091398,1
290091399,1
290091401,1
290091404,1
290091405,1
290091406,1
290091408,1
290091410,1
290091412,1
290091415,1
290091417,1
290091419,1
290091420,1
290091423,1
290091424,1
290091425,1
290091426,1
290091428,1
290091429,1
290091430,1
290091431,1
290091434,1
290091435,1
290091436,1
290091437,1
290091439,1
290091441,1
290091442,1
290091444,1
290091448,1
290091449,1
290091451,1
290091458,1
290091460,1
290091461,1
290091463,1
290091464,1
290091465,1
290091466,1
290091469,1
290091470,1
290091471,1
290091472,1
290091473,1
290091474,1
290091475,1
290091477,1
290091478,1
290091481,1
290091482,1
290091484,1
290091485,1
290091486,1
290091487,1
290091488,1
290091489,1
290091492,1
290091493,1
290091494,1
290091495,1
290091497,1
290091498,1
290091499,1
290091501,1
290091503,1
290091504,1
290091506,1
290091509,1
290091510,1
290091512,1
290091513,1
290091517,1
290091522,1
290091523,1
290091525,1
290091530,1
290091531,1
290091532,1
290091533,1
290091535,1
290091536,1
290091537,1
290091539,1
290091540,1
290091541,1
290091543,1
290091546,1
290091548,1
290091550,1
290091552,1
290091554,1
290091557,1
290091558,1
290091565,1
290091566,1
290091567,1
290091569,1
290091570,1
290091573,1
290091574,1
290091577,1
290091578,1
290091579,1
290091582,1
290091584,1
290091585,1
290091586,1
290091589,1
290091590,1
290091596,1
290091603,1
290091610,1
290091612,1
290091616,1
290091619,1
290091621,1
290091623,1
290091626,1
290091629,1
290091632,1
290091634,1
290091635,1
290091637,1
290091638,1
290091639,1
290091642,1
290091649,1
290091655,1
290091663,1
290091668,1
290091670,1
290091680,1
290091690,1
290091693,1
290091694,1
290091696,1
290091703,1
290091704,1
290091705,1
290091708,1
290091711,1
290091713,1
290091725,1
290091730,1
290091735,1
290091736,1
290091738,1
290091740,1
290091753,1
290091754,1
290091758,1
290091759,1
290091760,1
290091761,1
290091762,1
290091763,1
290091764,1
290091772,1
290091777,1
290091780,1
290091781,1
290091782,1
290091784,1
290091790,1
290091797,1
290091802,1
290091805,1
290091809,1
290091810,1
290091814,1
